0,0,1,2,3,4,5,6,7,23,label,8,9,10,label,11,12,13,14,15,16,17,18,label
57,2015,12,4,8,1.19449,1.06092,0.75196,1.19373,0.27703,1,0.04452,1.25692,1.20651,1,-0.48655,-1.01684,-1.01755,-0.11743,-0.2665,-0.43951,-0.42837,-0.11743,0
58,2015,12,4,9,1.18229,1.36379,0.99361,1.49429,0.71625,1,0.26307,1.64528,1.59883,1,-0.22723,-0.44383,-0.44998,0.02495,-0.16894,-0.47616,-0.4854,0.02495,0
59,2015,12,4,10,1.18248,1.19123,0.76422,1.31118,0.9478,1,0.22171,1.38172,1.33915,1,-0.11378,-0.12867,-0.13256,0.05319,-0.2665,-0.45701,-0.47063,0.05319,0
60,2015,12,4,11,1.161,1.58301,1.18668,1.68545,1.10615,1,0.43101,1.81339,1.77669,1,0.03449,-0.13508,-0.14125,0.07004,0.14148,-0.36062,-0.37201,0.07004,0
61,2015,12,4,12,1.1766,1.23424,0.93436,1.34051,0.54617,1,0.38784,1.39308,1.36647,1,-0.40371,-0.91494,-0.90796,-0.20739,-0.13352,-0.42512,-0.39928,-0.20739,0
62,2015,12,4,13,1.18553,1.15734,0.77143,1.28274,0.43229,1,0.47224,1.32041,1.29407,1,-0.42577,-0.79875,-0.786,-0.20587,-0.16894,-0.37369,-0.35533,-0.20587,0
63,2015,12,4,14,1.17777,1.44375,0.93003,1.56983,0.61071,1,0.65289,1.61295,1.59371,1,-0.55456,-0.88266,-0.87381,-0.19883,-0.06434,-0.37419,-0.35128,-0.19883,0
64,2015,12,4,15,1.20689,0.94653,0.66632,1.07774,0.47802,1,0.54978,1.07923,1.06205,1,-0.372,-0.85515,-0.84328,-0.27103,-0.23533,-0.40911,-0.3816,-0.27103,0
65,2015,12,4,16,1.21498,0.31021,0.253,0.42022,-0.00569,1,0.23475,0.20234,0.1871,0,-0.46713,-0.85818,-0.84669,-0.24995,-0.01718,-0.35992,-0.33365,-0.24995,0
66,2015,12,4,17,0.98538,-0.28407,-0.20506,-0.2654,-0.6039,0,-0.21667,-0.47844,-0.48264,0,-0.20697,-0.14723,-0.15457,0.06979,-0.2665,-0.27194,-0.27965,0.06979,0
67,2015,12,4,18,-0.74802,-0.81996,-0.52188,-0.7866,-0.64348,0,-0.36808,-0.77119,-0.76601,0,0.20515,0.48945,0.47616,0.20048,-0.13352,-0.3986,-0.42485,0.20048,0
68,2015,12,4,19,-0.99046,-0.85275,-0.5486,-0.8083,-0.63036,0,-0.41463,-0.78737,-0.78164,0,0.80305,0.74314,0.72303,0.24587,0.21867,-0.39746,-0.43006,0.24587,0
69,2015,12,4,20,-0.99046,-0.85275,-0.5486,-0.8083,-0.64656,0,-0.45784,-0.78737,-0.78164,0,0.29394,0.78882,0.77226,0.24608,-0.23533,-0.37187,-0.41036,0.24608,0
70,2015,12,4,21,-0.99046,-0.85275,-0.5486,-0.8083,-0.64192,0,-0.48805,-0.78737,-0.78164,0,0.259,0.62516,0.60971,0.22814,-0.2665,-0.40213,-0.4315,0.22814,0
71,2015,12,4,22,-0.99046,-0.85275,-0.5486,-0.8083,-0.64466,0,-0.51578,-0.78737,-0.78164,0,-0.08659,0.11563,0.10644,0.13678,-0.23533,-0.38108,-0.39918,0.13678,0
72,2015,12,4,23,-0.99046,-0.85275,-0.5486,-0.8083,-0.63449,0,-0.55215,-0.78737,-0.78164,0,-0.02058,0.0921,0.08485,0.09547,-0.05279,-0.42728,-0.44402,0.09547,0
